ID,大学ID,大学名（日本語）,学群ID,学科名（中文）,学科名（日本語）,学科名（英語）,学群（中文）,学群（日本語）,全英語授課,個人申請定員,聯合分發定員,TOCFL要件,面接あり,出願書類数,学科サイト（中文）,学科紹介（中文）,翻訳状態
19618,96,万能学校財團法人万能科技大学,12,化妝品應用與管理系,化妝品応用と管理系,Department of Cosmetic Science,管理學群,経営管理学系,,3,2,,,3,http://mis.vnu.edu.tw/cm,一、使用華語教學，須具備中文聽、說、讀、寫及表達能力。  二、培育目標為培育化妝品科技、整體造型、美容養生和醫學美容專業人才，輔導考取專業證照，並設有畢業門檻以提昇畢業生之素質。,ai_draft
19620,96,万能学校財團法人万能科技大学,17,商業設計系,商業設計系,Department of Commercial Design,藝術學群,芸術学系,,2,1,,,3,http://www.cd.vnu.edu.tw/,一、使用華語教學，須具備中文聽、說、讀、寫及表達能力。  二、培養學生對多元化造形語言的表達能力，及熟習電腦多媒體的應用技術。為培育具備設計專業知識與技能，本系積極結合地方資源為發展軸線，用創新與整合策略為基礎，建立產、官學合作與學術交流管道，以系統規劃和配套整合技術，提昇設計產業之專業人才。並加強實務專題製作及輔導相關學、術證照之訓練，注重專業養成教育，培育第一線工作人員與指導人才。,ai_draft
19622,96,万能学校財團法人万能科技大学,1,資訊工程系,資訊工程系,Department of Computer Science and Information Engineering,資訊學群,情報学系,,2,1,,,3,http://www.csie.vnu.edu.tw,萬能科技大學資訊工程系積極參與桃園航空城產業發展，培養具實務經驗的應用型人才。課程涵蓋智慧機器人、感測器、人工智慧、物聯網等前沿技術，以及動畫、遊戲設計、電子競技和網路安全等多元領域知識。碩士班與大三、大四課程合開，提供五年一貫升學管道，並推動大四校外實習，與航空城產業合作，增強學生的實踐能力。系上具備多項技術檢定場地，提供實作學習環境，並設有完整的Android與iOS課程。電子競技方面，在20,ai_draft
19625,96,万能学校財團法人万能科技大学,16,室內設計與營建科技系室內設計與管理組,室內設計と営建科技系室內設計と管理組,Department of Interior Design and Civil Engineering - Interior Design and Management Program,建築與設計學群,建築・デザイン学系,,2,1,,,3,http://www.ce.vnu.edu.tw/,本組以實作配合室內空間設計希望同學除有室內設計概念外亦能了解施工實作之能力，未來將成為具設計-施工規劃-實作能力之多元化室內設計人才。,ai_draft
19627,96,万能学校財團法人万能科技大学,12,航空暨運輸服務管理系,航空暨運輸服務管理系,Department of Airline and Transport Service Management,管理學群,経営管理学系,,4,2,,,3,http://www.edu.tw,2013年創立航空暨運輸服務管理系，其宗旨以培育航空公司所需之空、地勤服務（運務、票務、定位、派遣）、航運事務等基層服務人員及管理儲備人才；此外並延伸至台灣陸運服務方面最具代表性之高速鐵路的領域，培育運輸服務基層之從業人員，以期許學生能朝向具備專業職能及國際化視野之多元化專長發展。,ai_draft
19628,96,万能学校財團法人万能科技大学,2,航空光機電系,航空光機電系,"Department of Aeronautical and Opto-Mechatronic Engineering, Aviation Mechanical Section",工程學群,工学系,,3,2,,,3,http://www.edu.tw,"1.本系特色在於使學生能完整學習飛機結構、發動機、航空電子各系統功能、原理與修護技能，使其得以擔負飛機檢查、測試、維修、操作及故障排除等任務。
2.提供完整的專業實作教室：飛機修護棚廠、飛機修護證照輔導實驗室、航空發動機實習區、複材修護與製作實驗室、複材產品開發類工廠、機電整合證照輔導實驗室；培育「飛機結構修護」、「航空發動機檢修」、「複材修護與製作」專業技術人才。",ai_draft
19630,96,万能学校財團法人万能科技大学,17,時尚造型設計暨表演藝術系時尚造型設計組,時尚造型設計暨表演芸術系時尚造型設計組,Department of Fashion Design and Performing Arts-Fashion styling design Program,藝術學群,芸術学系,,4,2,,,3,http://www.edu.tw,一、使用華語教學，須具備中文聽、說、讀、寫及表達能力。  二、 培育時尚美業人才，課程包含時尚產業界最流行的美甲 美睫、紋繡-半永久妝、特效妝、新秘、美容美髮、美妝保健、頭皮管理、流行服飾、金工精品配飾等，將實務技術與職場經營融入教學，從頭到腳全方位的時尚整體造型，輔導考取專業證照、競賽精進技藝，輔導就業與創業。,ai_draft
19631,96,万能学校財團法人万能科技大学,17,時尚造型設計暨表演藝術系表演藝術組,時尚造型設計暨表演芸術系表演芸術組,Department of Fashion Design and Performing Arts-Fashion performance art Program,藝術學群,芸術学系,,4,2,,,3,http://www.edu.tw,一、使用華語教學，須具備中文聽、說、讀、寫及表達能力。  二、 以文化創意為本，提升表演藝術與國際接軌，培育歌唱戲劇舞蹈兼具、燈光設計、影音錄製編輯、成音配樂、作曲編輯幕後製作的專業演藝人才。,ai_draft
29618,96,万能学校財團法人万能科技大学,2,車輛工程系,車輛工程系,Department of Vehicle Engineering,工程學群,工学系,,2,1,,,3,https://www.ve.vnu.edu.tw/,"•本系師資具備車輛、機械、電子、電機專業背景並擁有豐富的車輛修護實務專長。 
 •本系與桃苗汽車公司、璿豐汽車公司、東星汽車公司、台灣馬自達汽車公司、匯豐汽車公司、裕益汽車公司、元隆汽車公司、福祐汽車公司、長源汽車公司、榮陞汽車公司、信昌機械廠公司與台灣瀧澤科技公司等大廠建立產學合作關係，並由前述公司提供學生實習機會培育相關人才，使課堂學習與產業實務能夠相互結合，進而協助學生就業規劃。 
 •",ai_draft
18901,89,樹德科技大学,12,行銷管理系,行銷管理系,Dept. of Marketing Management,管理學群,経営管理学系,,1,1,,,10,http://www.mm.stu.edu.tw/,"一、培養學生具備規劃、執行與控制之行銷管理知識與能力。
二、培養學生具有國際觀之國際行銷專業人才。
三、培養學生具創意思考之整合行銷企劃、行銷資訊與行銷傳播技能。
四、培養學生符合各種製造業、服務業暨餐旅觀光休閒產業需求之行銷專業人才。

招生特殊限制
1. 具中文聽、說、讀、寫能力",ai_draft
18902,89,樹德科技大学,18,休閒與觀光管理系,休閒と観光管理系,Dept. of Leisure and Tourism  Management,遊憩與運動學群,スポーツ・レジャー学系,,1,1,,,8,http://www.lrd.stu.edu.tw/,"系所概況
休閒與觀光是現今最具潛力與活力的產業，未來休閒與觀光相關產業之人力需求，不論是量或質的提昇都是時刻不容緩。迎合此發展趨勢，本系以培養具有前瞻性、國際觀的休閒觀光事業專才為宗旨。
教育目標：
1 建立學生對休閒觀光產業的基本認知
2 訓練學生在休閒遊憩、觀光旅遊事業的核心職業能力
3 強調學生在休閒遊憩、觀光旅遊事業個別領域的特色發展
4 重視休閒與觀光產業未來發展與前瞻議題之",ai_draft
18903,89,樹德科技大学,18,休閒遊憩與運動管理系,休閒遊憩と運動管理系,Dept. of Recreation & Sport Management,遊憩與運動學群,スポーツ・レジャー学系,,1,1,,,8,http://www.srm.stu.edu.tw/,"系所簡介
本系於民國96年由休閒事業管理系獨立分出，新設「休閒運動管理系」，成立之初每年招收日間部一班學生，以運動績優獨立招生方式招收優秀之運動選手。隨著國際體育運動之蓬勃發展與國內休閒運動產業之擴增，休閒、遊憩與運動管理領域已成為熱門領域，人力的需求以及專業性要求已呈倍數成長，隨著此產業之脈動， 98學年度更名為「休閒遊憩與運動管理系」，讓學生除了在原有的運動相關產業外，更提升休閒遊憩的專業能",ai_draft
18904,89,樹德科技大学,12,企業管理系,企業管理系,Dept. of Business Administration,管理學群,経営管理学系,,1,1,,,8,http://www.bm.stu.edu.tw/,"系所簡介
◎簡介
樹德科技大學企業管理系成立於民國86年8月。目前本系設有四技日間部、四技進修部、二技在職專班與二技在職班等四個學制。為配合政府經濟發展政策，本系以培養工商界所需之行銷管理、財務金融、物流管理、人力資源管理人才及財務規劃人才為目標。
◎課程規劃
本系課程除以商業基礎課程為重點外，亦主動與業界接軌，邀請專家學者演講、海內外企業參觀訪問及赴公民營企業實習，以培養學生具備理論與實",ai_draft
18906,89,樹德科技大学,16,生活產品設計系,生活產品設計系,Dept. of Product Design,建築與設計學群,建築・デザイン学系,,1,1,,,9,https://www.pdd.stu.edu.tw/,"系所簡介
樹德科技大學生活產品設計系於1999年成立於南台灣高雄，以提升人的文化品味為核心，以「體貼生活、關懷生命、道不遠人」為設計思維，將生活中所觸及之標準化及客製化的相關產品列為主要關心的議題。教學上以工業設計之程序方法為核心，結合數位設計之運算技術，工藝設計之媒材美感涵養，亦鏈結相關產業，搭配多元的交流活動與競賽，強調學生實務技能之養成，並使其具備前瞻的創新思維及優越的人文涵養。 
生活",ai_draft
18907,89,樹德科技大学,16,流行設計系,流行設計系,Dept. of Fashion Design,建築與設計學群,建築・デザイン学系,,1,1,,,9,http://www.fdd.stu.edu.tw/,"流行設計系簡介
樹德科技大學流行設計系成立於民國87年，為國內首創整合髮型設計、化妝造型、織品設計、服飾設計、服飾用品設計等不同領域，成為國內第一個整體造型設計科系。
實踐流行設計藝術化與科技化之教學目標，為我國流行文化產業國際化培育高級專業設計人才。本系三度榮獲教育部評鑑為全國第一等之科系，更加深本系扮演好流行時尚技職教育領航者的期許。

本系定位
整合美容、髮型、織品、服裝與服飾用品",ai_draft
18908,89,樹德科技大学,16,視覺傳達設計系,視覺伝達設計系,Dept. of Visual Communication,建築與設計學群,建築・デザイン学系,,1,1,,,9,http://www.vcd.stu.edu.tw/,"系所簡介
樹德科技大學視覺傳達設計系為因應科技與學術之發展，配合國內產業型態轉變之需求，而於民國87年設立本系，為南台灣第一所四年制視覺傳達設計系，並於100學年度成立碩士在職專班。本系所依照學校辦學理念，秉持「學術、知性、快樂、希望」的校訓，培養兼具人文與科技，組織領導與問題解決能力的專業人才，落實設計理念與實務之平衡發展，以培育具視覺傳達創意與企劃執行能力之高等設計人才為教育目標。同時，本系",ai_draft
18909,89,樹德科技大学,16,室內設計系,室內設計系,Dept. of Interior Design,建築與設計學群,建築・デザイン学系,,1,1,,,9,http://www.idd.stu.edu.tw/,"系所沿革
◎系所簡介：
室設系成立於1997年，為大高雄地區唯一以室內設計為名之高等學府，以因應亞太營運中心建立與國際大都會生活環境的發展，積極培育具國際觀和本土關懷之室內設計專業技術人才。室內設計在現階段的發展中，亟需建構其知識、技術和職場等相關專業範疇，以確立其學門主體。本校室內設計系針對「室內設計」學門的特殊屬性，藉由─「人因環境數位模擬」、「室內暨建築設計本體論研究」、「室內外構造、裝",ai_draft
18910,89,樹德科技大学,16,動畫與遊戲設計系,動画と遊戯設計系,Dept. of Animation and Game Design,建築與設計學群,建築・デザイン学系,,6,1,,,8,http://www.dgd.stu.edu.tw/,"系所簡介
因應我國數位內容與文化創意產業之發展，於民國九十五年成立全國第一所數位遊戲設計系，並於民國九十六年正式更名為「數位科技與遊戲設計系」。
主要在培育具人文素養與應用數位科技能力之數位遊戲設計、數位多媒體設計、數位動畫設計、數位學習設計、數位影視設計等專業設計人才，以提昇我國數位內容與文化創意產業之競爭力。

系特色：
樹德「數位科技與遊戲設計系」是以建構最具創意的環境，培育具備最",ai_draft
18912,89,樹德科技大学,10,兒童與家庭服務系,兒童と家庭服務系,Dept. of Child Care and Family Studies,教育學群,教育学系,,1,1,,,8,https://www.ccd.stu.edu.tw/,"◎透過產學合作提供教師研究、學生實習機會，同時善盡大學社會責任
接受政府委託辦理多家大型產學合作機構包括高雄市第四區居家托育服務中心、高雄市第五區居家托育服務中心、岡山公共托嬰中心及育兒資源中心、前金公共托嬰中心及育兒資源中心、樹德科技大學附設高雄市私立瀰濃非營利幼兒園以及樹德科技大學附設高雄市私立翠屏非營利幼兒園。

◎依據教育目標訂定七大核心能力
(1) 兒童與家庭服務專業知能。
(",ai_draft
18914,89,樹德科技大学,13,金融管理系,金融管理系,Dept. of Finance,財經學群,金融経済学系,,1,1,,,8,http://www.rsd.stu.edu.tw/,"一、教育目標
為因應台灣金融自由化、國際化與資訊科技化之趨勢，並具備社會責任之優質金融管理人才，本系以「全人學習」的理念為出發點，培養具倫理道德、重視國際視及具備專業與實務並重的金融管理人才為宗旨。為達此宗旨，本系之之發展重點分述如下：
(一)專業知能－溝通、分析與決策
以塑造「全方位」的專業金融保險行銷人才為目標，除了加強一般金融與風險管理的必備基礎訓練外，更要培養學生具理性分析與投資決策",ai_draft
18915,89,樹德科技大学,17,表演藝術系,表演芸術系,Dept. of  Performing Arts,藝術學群,芸術学系,,2,1,,,9,https://www.pad.stu.edu.tw/,樹德科技大學表演藝術系於95年奉准成立，並於96年開始招生，為國內首創整合影、歌、舞、劇、與模特兒專業的表演藝術系，目的在培養時尚演藝產業專才，以及舞台、螢幕表演或製作工作之高級專業人才，期許成為立足南台灣，放眼全世界，連結馬來西亞、香港、澳門等華人地區的文化交流，大中華區重要的演藝人才培育搖籃。於99年由於辦學績效卓著，深獲國內學者專家肯定，99年榮獲教育部技專院校評鑑一等，並於103學年再次通,ai_draft
18916,89,樹德科技大学,12,流通管理系,流通管理系,Dept. of  Distribution Management,管理學群,経営管理学系,,1,1,,,8,http://www.dm.stu.edu.tw/,"系所簡介
隨著國內產業的演變，服務業與流通產業逐漸增長，由於體認到產業發展的變遷，以及高職學生職涯發展的需求，為確立本系的發展架構，進而審視有關本系發展的因素如下：
1. 面對多變的經營環境，以及顧客需求的多樣化，考驗組織的製商整合能力，以增加對於市場變化的靈敏度，降低供應鏈庫存風險及成本，縮短供應時間。
2. 為因應全球化的趨勢，現代的企業必須具備完善的運籌系統，協調生產、儲運、配送、資訊",ai_draft
18917,89,樹德科技大学,12,會展行銷與活動管理系,会展行銷と活動管理系,Dept. of MICE Marketing & Event Management,管理學群,経営管理学系,,1,1,,,8,http://www.mice.stu.edu.tw/,會議展覽產業，又稱會展產業，英文簡稱MICE Industry，涵蓋會議（Meeting）、獎勵旅遊（Incentive）、大型會議（Convention）及展覽與活動（Exhibition F&B Event）等領域。在政府層面，藉由舉辦會展活動可以帶動周圍的產業如觀光、行銷、貿易、物流、設計、餐飲、住宿、文化創意等等，進而促進城市行銷及經濟發展；在企業部分，藉由會展活動平台完成商務交易及專業資,ai_draft
18918,89,樹德科技大学,17,藝術管理與藝術經紀系,芸術管理と芸術経紀系,Dept. of Arts Management,藝術學群,芸術学系,,2,1,,,9,http://www.dpama.stu.edu.tw/,"系所簡介
(一)樹德科技大學藝術管理與藝術經紀系為全台大學院校首創，即是國內第一所以人文藝術思維為依歸、現代管理為工具，致力培養表演藝術、視覺藝術、創意設計、文化策展等產業跨領域創新思維之管理與經紀人才之學系。
(二)本系課程以「藝術應用」與「創新管理」為兩大教育核心，並分為藝術鑑賞與知能、文化政策、文創產業、經營管理等四大領域，藉由課程的導入為學生建立有系統的跨領域學習模式。
(三)本系強",ai_draft
18920,89,樹德科技大学,1,資訊管理系,資訊管理系,Dept. of Information Management,資訊學群,情報学系,,1,1,,,8,http://www.mis.stu.edu.tw/,"系所簡介
本系成立於1997年建校之初，開始招收四年制日間部、四年制進修部之學生，培養國內基礎的資訊管理人才。為因應政府推動產業升級及商業自動化的政策，於2000年成立研究所，成為系所合一之資訊管理系(所)，並開始招收碩士班、碩士在職專班之學生，為國內外培養更多高階具實務能力的資訊管理人才。由於因應教育國際化，本系(所)於96學年度開始招收外籍碩士班，全部課程皆以英文授課，學生來源包括美國、馬來",ai_draft
18921,89,樹德科技大学,12,餐旅與烘焙管理系,餐旅と烘焙管理系,Dept. of Hospitality and Baking Management,管理學群,経営管理学系,,5,1,,,7,https://www.hm.stu.edu.tw/,"依據校院發展目標政府政策並配合產業發展趨勢，設定本系定位為『培養具備餐旅管理職能與廚藝技術的人才』。
本系於專業知識領域，規劃「餐旅學程」及「廚藝學程」二個產業主軸，提供學生在餐旅產業職業基礎訓練及專業技能培養，並以產業趨勢之特色發展，鼓勵學生跨領域多元學習，以期在餐旅產業的架構下，培育學生多元適性的職場競爭優勢，並訂定本系教育目標如下。
(一)、培養餐旅專業知識與技能
(二)、強化多元整合",ai_draft
18923,89,樹德科技大学,16,電子競技與電腦娛樂科學系,電子競技と電腦娛樂科学系,Dept. of E-Sports Industry Management,建築與設計學群,建築・デザイン学系,,3,1,,,10,https://www.esim.stu.edu.tw/,電子競賽（eSports）的熱潮，在全球持續引爆，2018年雅加達舉辦的亞運會首次舉辦電競示範賽，2022年中國杭州登場的亞運會也將電競列入正式比賽項目，國內外電子競技相關活動及參與人數與日俱增。目前已有四十多國將電競列為正式運動項目，其中韓國和大陸更將電競視為產業發展的一環。電競產業除可連動資訊硬體業之業績快速成長外，亦可為軟體業注入活水，以韓國為例，2015年的遊戲產業營收已達到新臺幣二九六○,ai_draft
18924,89,樹德科技大学,16,美髮設計與經營系,美髮設計と経営系,"Dept, of Hair Styling and Management",建築與設計學群,建築・デザイン学系,,1,1,,,9,https://www.hssm.stu.edu.tw/,"樹德科技大學於2020年成立了髮型造型與沙龍管理學士課程，原因是美容師和髮型師的短缺，相關行業表示對符合行業要求的設計師有需求。於2024年正式升格為美髮設計與經營系，提供最專業的美髮課程。

美髮設計與經營系以時尚、前衛、造型與經營管理為發展特色，落實技藝訓練，以商業美髮設計為主，美容美體技術為輔，並強化經營管理、網路行銷與多媒體應用，建立未來經營人才，形成穩定就業環境，美髮設計與經營系以培",ai_draft
18925,89,樹德科技大学,10,社會工作系,社会工作系,Dept. of Social Work,教育學群,教育学系,,1,1,,,8,https://www.sw.stu.edu.tw/,"系簡史
本校於104學年度設立社會工作學士學位學程，成立首年設立四技日間部，招收高中職畢業學生，於106學年度設立二技進修部，招收在職進修學生。112年8月1日奉教育部核准，升格為社會工作系。本系教育目標主要在培育社會工作專業之理論與技術，提昇社工服務之知能；涵養關懷人群生命，尊重多元文化，提升服務熱誠與社會實踐力；重視社會工作專業倫理與態度，強化行動力與團隊合作。

跨域學習
本系連結本",ai_draft
28901,89,樹德科技大学,1,資訊工程系,資訊工程系,Dept. of Computer Science and Information Engineering,資訊學群,情報学系,,1,1,,,8,http://www.csie.stu.edu.tw/,"系所簡介
一、系所之發展目標與產業需求、未來趨勢、知識發展、技術進步的相關程度：
為提升台灣知識與創新能力，政府於91年推動「挑戰2008：國家發展重點計晝」，促進經濟成長、創造就業機會及提升生活品質等多重效益。其中多項子計畫帶動了台灣產業發展。行政院於100年5月核定之產業發展綱領，擬定經濟部2020年產業發展策略，以「創新經濟、樂活台灣」作為願景，朝「傳統產業全面升級」、「新興產業加速推動",ai_draft
28902,89,樹德科技大学,1,電腦與通訊系,電腦と通訊系,Dept. of Computer and Communication,資訊學群,情報学系,,1,1,,,8,http://www.comd.stu.edu.tw/,"系所簡介
為配合高科技產業現況，秉持學用並重及人文科技之理念，全力栽培本系所學生具備電通專業技術及人文關懷素養，以成為資訊與通訊領域之全方位人才。本校資訊學院於2001年創立電腦與通訊研究所、2002年成立四技日間部、2005年成立進修部。本系教師共同努力之目標，是使本系成為培育微電腦應用、通訊工程與電子電路三大專業領域人才的搖籃；教導學生就業與升學所需的本位能力並提供學生快樂學習的完善環境。",ai_draft
1A907,A9,中華学校財團法人中華科技大学,12,行銷與流通管理系,行銷と流通管理系,Dept. of  Marketing and Distribution Management,管理學群,経営管理学系,,3,0,,,12,https://www.cust.edu.tw/,強調「務實致用、技能優先」之教學內涵，精進「課程結合證照、證照推動實習、實習接軌就業」之學習路徑。培育具備國際視野、創新觀念、科技應用、務實態度、完整人格等特質之優秀行銷與流通管理人才。,ai_draft
1A911,A9,中華学校財團法人中華科技大学,12,餐旅管理系,餐旅管理系,Departmant of Hospitality Management,管理學群,経営管理学系,,9,0,,,12,https://www.cust.edu.tw/,餐旅產業包括餐飲業、住宿業和休閒旅遊業等相關業別，本系以「培育餐旅服務產業技術人才」為目標，課程主軸以「廚藝技術」與「餐旅服務與經營管理」為主要專業領域課程。開設烘焙實務、咖啡飲品調製、中餐烹飪實務、西餐烹飪實務、餐旅服務技術、房務管理實務、客務管理實務等基礎實作課程，加強食品衛生安全、HACCP、餐旅人力資源管理、連鎖加盟經營管理、督導實務、旅遊經營與遊程設計、旅館管理、民宿與度假村經營管理、溫,ai_draft
1A913,A9,中華学校財團法人中華科技大学,12,企業資訊與管理系,企業資訊と管理系,Dept.of Enterprise Information Management,管理學群,経営管理学系,,5,0,,,12,https://www.cust.edu.tw/,本系特色為因應產業發展趨勢，積極培養學生在資料探勘、網路多媒體、AI應用及物聯網實務等方面的整合應用能力。在理論與實務並重的要求下，培育具備智慧科技及資訊服務應用能力並符合產業需求之資訊管理專業人才，並加強學生國際專業級證照、國家級技術士證照的取得及輔導國、內外研究所升學。,ai_draft
2A901,A9,中華学校財團法人中華科技大学,2,航空機械系精密機械組,航空機械系精密機械組,"Precision Machine Program,  Dept. of Aviation Mechanical Engineering",工程學群,工学系,,2,0,,,12,https://www.cust.edu.tw/,精密機械組培養學生具備理論與實務兼具之精密機械製造能力，以期未來能從事設計、製造、品管、機電整合等相關工作。藉由加強學生專題實作訓練，提升學生擁有獨立思考與解決問題之基本能力。除提供學生充分的專業能力與實務技能外，在就業輔導方面包含：結合業界提供學生校外實習。聘請業界專家開授實務講座及輔導學生參加各種專業技能證照考試。,ai_draft
2A904,A9,中華学校財團法人中華科技大学,16,建築系,建築系,Dept. of Architecture,建築與設計學群,建築・デザイン学系,,2,0,,,12,https://www.cust.edu.tw/,"建築系因應當代建築產業之發展現況及現有潮流趨勢，教育目標皆以 「綠建築、健康環境與空間創意設計」為發展主軸，培育學生畢業後具有「綠建築設計、健康室內環境創造以及數位媒體運用」的能力。 
課程規劃分為建築、室內設計兩大領域，並結合數位媒體技術訓練。未來發展包括就業與升學。就業方向包括建築、室內設計、施工或空間創意設計等相關行業。",ai_draft
2A906,A9,中華学校財團法人中華科技大学,6,生物科技系生物科技組,生物科技系生物科技組,Dept. of Biological Science & Technology,生物資源學群,生物資源学系（農林水産）,,1,0,,,12,https://www.cust.edu.tw/,鑑於世界科技發展趨勢與國內生技相關產業之需求，本系之培育目標強調「研究與實務並重，生產與管理兼顧之人才培育」，透過教學、實習及專題研究等活動，訓練學生從生化、細胞與分子之層次去了解各種生命現象與理論基礎，並以培育研發「民生生技」人才為主要目標，以保健生技、微生物生技與化妝品生技為發展重點。本系學制區分為「生物科技組」與「化妝品生技組」二組，生物科技組持續著重於生物科技之基礎課程，並加重天然物(中草,ai_draft
2A915,A9,中華学校財團法人中華科技大学,5,生物科技系化妝品生技組,生物科技系化妝品生技組,Dept. of Biological Science & Technology,生命科學學群,生命科学系,,2,0,,,12,https://www.cust.edu.tw/,化妝品生技組則以生物技術為基礎，增加抗老防皺成分之篩選與研發、美白化妝品之開發、高效滲透之微脂體包覆技術、美妝彩繪之設計與藝術概念、整體造型創意開發、美妝產業經營與連鎖管理之建立等課程，並積極與生醫、生技及妝品業界等多元化公司進行產學合作，除了促進研發能量，亦可使學生親自至職場環境，學習實務經驗使理論與實務相互配合，達到技職教育「做中學，學中做」的目的，成為育成專業生物科技人才之搖籃。,ai_draft
2A917,A9,中華学校財團法人中華科技大学,2,電機與資訊工程系,電機と資訊工程系,Dept. of Electrical and Information Engineering,工程學群,工学系,,6,0,,,12,https://www.cust.edu.tw/,本系特色是配合科技產業需求的發展趨勢，發展業界新興科技課程，培養學生備妥當前與未來職場中，就業和發展所需能力。專業能力涵蓋電力電子與電機系統、資通訊與訊號處理、光電應用科技三大領域，並加強學生證照之取得、升學及就業能力之培養。,ai_draft
2A918,A9,中華学校財團法人中華科技大学,2,航空機械系航空維修組,航空機械系航空維修組,"Aviation Maintenance Program,  Dept of Aviation Mechanical Engineering",工程學群,工学系,,2,0,,,12,https://www.cust.edu.tw/,本系以培養飛機及發動機維修、航空零組件製造、航空安全技術等科技專業人才及研究發展。擁有全國最具規模之航空實習飛機、發動機及系統實習研究設備，為全國唯一取得本國民航局CAA-147及歐盟JAA-147航空維修證照之學校，並結合國內各大航空公司實習機會。推動畢業生一證多照制度，著重學生技術士證照及升學，取得航空業界認定及廣為接受的專業智識。,ai_draft
1C501,C5,德明財経科技大学,13,財務金融系,財務金融系,Department of Banking and Finance,財經學群,金融経済学系,,2,1,,,3,https://fddep.takming.edu.tw/,"1.培養金融各方面的專業人才是我們的目標。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C502,C5,德明財経科技大学,13,財政稅務系,財政稅務系,Department of Public Finance and Taxation,財經學群,金融経済学系,,2,1,,,3,https://ft.takming.edu.tw/app/index.php,"1.以稅務實務培訓為主，培養專業的稅務和理財規劃人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C503,C5,德明財経科技大学,13,風險管理與財富規劃系,風険管理と財富規劃系,Department of Risk Management and Wealth Planning,財經學群,金融経済学系,,2,1,,,3,https://biddep.takming.edu.tw/,"1.培育具備風險管理與財富規劃專業知能暨職場倫理之中階專業人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C504,C5,德明財経科技大学,1,多媒體設計系,多媒体設計系,Department of Multimedia Design,資訊學群,情報学系,,2,1,,,3,http://www.md.takming.edu.tw/,"1.培養具有專業設計和創新技能的高層次人才。
2.先具備藝術創作媒材之基本能力(素描、彩繪技法、水墨書畫等)。 
3.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
4.其餘依一般限制。",ai_draft
1C505,C5,德明財経科技大学,8,應用外語系,応用外語系,Department of Applied Foreign Languages,外語學群,外国語学系,,2,1,,,2,https://afldep.takming.edu.tw/,"1.培養學以致用、國際視野、敬業負責、及具有人文關懷之專業外語應用人才。
2.部份課程使用華語教學，應具備中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C506,C5,德明財経科技大学,13,會計資訊系,会計資訊系,Department of Accounting Information,財經學群,金融経済学系,,2,1,,,3,https://accinfo.takming.edu.tw/app/index.php,"1.培養具有會計知識和職業道德的專業人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C507,C5,德明財経科技大学,12,企業管理系,企業管理系,Department of Business Administration,管理學群,経営管理学系,,2,1,,,3,https://ba.takming.edu.tw/app/home.php,"1.培育具備企業管理專業知能與職場倫理之中階人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C508,C5,德明財経科技大学,12,流通管理系,流通管理系,Department of Logistics Management,管理學群,経営管理学系,,2,1,,,3,https://dm.takming.edu.tw/,"1.培養物流管理、營運規劃與流通服務之實務管理人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C510,C5,德明財経科技大学,1,資訊管理系,資訊管理系,Department of Management Information System,資訊學群,情報学系,,2,1,,,3,https://misweb.takming.edu.tw/,"1.培養具有資訊系統開發能力和集成能力的創新型人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C511,C5,德明財経科技大学,12,行銷管理系,行銷管理系,Department of Marketing Management,管理學群,経営管理学系,,2,1,,,3,https://mmdep.takming.edu.tw/,"1.培育具備行銷管理專業知能與職場倫理之中階人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C512,C5,德明財経科技大学,12,行銷管理系觀光與會展組,行銷管理系観光と会展組,"Division of Tourism and MICE,Department of Marketing Management",管理學群,経営管理学系,,2,1,,,3,https://mmdep.takming.edu.tw/,"1.培育國際會展與觀光休閒之優質經營及行銷管理人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
1C514,C5,德明財経科技大学,12,國際貿易系,国際貿易系,Department of International Trade,管理學群,経営管理学系,,2,1,,,3,https://itddep.takming.edu.tw/,"1.培育溝通協調與商業倫理之國貿專業人才。
2.使用華語教學，具中文聽、說、讀、寫及表達能力者為宜。 
3.其餘依一般限制。",ai_draft
